"observation.id","survey.id","date.ymd","doy","species","spec.code","guild","total","time","sampling.time","num.observers","sampling.effort","effort.multiplier","breed","behaviour","notes","observers","guild2","date","period","year","month","day","survey.num","transect","start.time","end.time","rec.num","end.time.filled","transect.id"
867,"29-Jun-00_LATE_2",2000-06-29,181,"Savannah Sparrow","SAVS","passerine",1,11:12:00,86,2,172,21.15,"","flying","female in flight","Ricky Joe, Pierre Foisy","passerine","29-Jun-00","LATE",2000,6,29,2,3,09:51:00,11:17:00,730,TRUE,"29-Jun-00_LATE_2_3"
868,"29-Jun-00_LATE_2",2000-06-29,181,"Common Eider","COEI","waterbird",3,11:13:00,86,2,172,21.15,"","resting","2 male, female in water","Ricky Joe, Pierre Foisy","duck","29-Jun-00","LATE",2000,6,29,2,3,09:51:00,11:17:00,137,TRUE,"29-Jun-00_LATE_2_3"
869,"29-Jun-00_LATE_2",2000-06-29,181,"Glaucous Gull","GLGU","waterbird",1,11:13:00,86,2,172,21.15,"","flying","","Ricky Joe, Pierre Foisy","gull","29-Jun-00","LATE",2000,6,29,2,3,09:51:00,11:17:00,234,TRUE,"29-Jun-00_LATE_2_3"
870,"29-Jun-00_LATE_2",2000-06-29,181,"Common Loon","COLO","waterbird",1,11:14:00,86,2,172,21.15,"","swimming","on water","Ricky Joe, Pierre Foisy","duck","29-Jun-00","LATE",2000,6,29,2,3,09:51:00,11:17:00,173,TRUE,"29-Jun-00_LATE_2_3"
871,"29-Jun-00_LATE_2",2000-06-29,181,"Glaucous Gull","GLGU","waterbird",1,11:14:00,86,2,172,21.15,"","flying","","Ricky Joe, Pierre Foisy","gull","29-Jun-00","LATE",2000,6,29,2,3,09:51:00,11:17:00,235,TRUE,"29-Jun-00_LATE_2_3"
872,"29-Jun-00_LATE_2",2000-06-29,181,"Common Eider","COEI","waterbird",1,11:16:00,86,2,172,21.15,"nest","","female on nest","Ricky Joe, Pierre Foisy","duck","29-Jun-00","LATE",2000,6,29,2,3,09:51:00,11:17:00,138,TRUE,"29-Jun-00_LATE_2_3"
873,"29-Jun-00_LATE_2",2000-06-29,181,"Common Eider","COEI","waterbird",2,11:16:00,86,2,172,21.15,"","male, female in flight","","Ricky Joe, Pierre Foisy","duck","29-Jun-00","LATE",2000,6,29,2,3,09:51:00,11:17:00,139,TRUE,"29-Jun-00_LATE_2_3"
874,"29-Jun-00_LATE_2",2000-06-29,181,"Common Eider","COEI","waterbird",3,11:17:00,86,2,172,21.15,"nest","","females, one on nest","Ricky Joe, Pierre Foisy","duck","29-Jun-00","LATE",2000,6,29,2,3,09:51:00,11:17:00,140,TRUE,"29-Jun-00_LATE_2_3"
875,"9-Jun-01_EARLY_1",2001-06-09,160,"Snow Bunting","SNBU","passerine",1,10:26:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,873,TRUE,"9-Jun-01_EARLY_1_1"
876,"9-Jun-01_EARLY_1",2001-06-09,160,"Semipalmated Sandpiper","SESA","shorebird",1,10:27:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","shorebird","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,800,TRUE,"9-Jun-01_EARLY_1_1"
877,"9-Jun-01_EARLY_1",2001-06-09,160,"Glaucous Gull","GLGU","waterbird",2,10:28:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","gull","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,212,TRUE,"9-Jun-01_EARLY_1_1"
878,"9-Jun-01_EARLY_1",2001-06-09,160,"Lesser Yellowlegs","LEYE","shorebird",2,10:30:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","shorebird","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,532,TRUE,"9-Jun-01_EARLY_1_1"
879,"9-Jun-01_EARLY_1",2001-06-09,160,"Snow Bunting","SNBU","passerine",2,10:30:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,874,TRUE,"9-Jun-01_EARLY_1_1"
880,"9-Jun-01_EARLY_1",2001-06-09,160,"American Wigeon","AMWI","waterbird",2,10:31:00,66,2,132,23.15,"","","1M 1F","Frank Elanik, Ricky Joe","duck","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,13,TRUE,"9-Jun-01_EARLY_1_1"
881,"9-Jun-01_EARLY_1",2001-06-09,160,"Northern Pintail","NOPI","waterbird",13,10:31:00,66,2,132,23.15,"","feeding","13M feeding","Frank Elanik, Ricky Joe","duck","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,590,TRUE,"9-Jun-01_EARLY_1_1"
882,"9-Jun-01_EARLY_1",2001-06-09,160,"Snow Bunting","SNBU","passerine",1,10:34:00,66,2,132,23.15,"","displaying","1M display","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,875,TRUE,"9-Jun-01_EARLY_1_1"
883,"9-Jun-01_EARLY_1",2001-06-09,160,"Semipalmated Sandpiper","SESA","shorebird",1,10:36:00,66,2,132,23.15,"","displaying","","Frank Elanik, Ricky Joe","shorebird","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,801,TRUE,"9-Jun-01_EARLY_1_1"
884,"9-Jun-01_EARLY_1",2001-06-09,160,"Savannah Sparrow","SAVS","passerine",1,10:38:00,66,2,132,23.15,"","","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,710,TRUE,"9-Jun-01_EARLY_1_1"
885,"9-Jun-01_EARLY_1",2001-06-09,160,"shorebird sp.","SHORE","shorebird",1,10:38:00,66,2,132,23.15,"","","","Frank Elanik, Ricky Joe","shorebird","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,995,TRUE,"9-Jun-01_EARLY_1_1"
886,"9-Jun-01_EARLY_1",2001-06-09,160,"Northern Pintail","NOPI","waterbird",2,10:39:00,66,2,132,23.15,"","","","Frank Elanik, Ricky Joe","duck","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,591,TRUE,"9-Jun-01_EARLY_1_1"
887,"9-Jun-01_EARLY_1",2001-06-09,160,"Glaucous Gull","GLGU","waterbird",1,10:41:00,66,2,132,23.15,"","","","Frank Elanik, Ricky Joe","gull","9-Jun-01","EARLY",2001,6,9,1,1,10:26:00,11:32:00,213,TRUE,"9-Jun-01_EARLY_1_1"
888,"9-Jun-01_EARLY_1",2001-06-09,160,"Lapland Longspur","LALO","passerine",2,10:45:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,418,TRUE,"9-Jun-01_EARLY_1_2"
889,"9-Jun-01_EARLY_1",2001-06-09,160,"Lapland Longspur","LALO","passerine",1,10:45:00,66,2,132,23.15,"","displaying","1M display","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,419,TRUE,"9-Jun-01_EARLY_1_2"
890,"9-Jun-01_EARLY_1",2001-06-09,160,"Snow Goose","SNGO","waterbird",1,10:47:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","duck","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,926,TRUE,"9-Jun-01_EARLY_1_2"
891,"9-Jun-01_EARLY_1",2001-06-09,160,"shorebird sp.","SHORE","shorebird",1,10:50:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","shorebird","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,1003,TRUE,"9-Jun-01_EARLY_1_2"
892,"9-Jun-01_EARLY_1",2001-06-09,160,"Long-tailed Jaeger","LTJA","birdofprey",2,10:51:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","gull","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,555,TRUE,"9-Jun-01_EARLY_1_2"
893,"9-Jun-01_EARLY_1",2001-06-09,160,"Semipalmated Sandpiper","SESA","shorebird",2,10:51:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","shorebird","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,818,TRUE,"9-Jun-01_EARLY_1_2"
894,"9-Jun-01_EARLY_1",2001-06-09,160,"Lapland Longspur","LALO","passerine",1,10:54:00,66,2,132,23.15,"","displaying","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,420,TRUE,"9-Jun-01_EARLY_1_2"
895,"9-Jun-01_EARLY_1",2001-06-09,160,"shorebird sp.","SHORE","shorebird",2,10:55:00,66,2,132,23.15,"","","","Frank Elanik, Ricky Joe","shorebird","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,35,TRUE,"9-Jun-01_EARLY_1_2"
896,"9-Jun-01_EARLY_1",2001-06-09,160,"Lapland Longspur","LALO","passerine",2,10:59:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,421,TRUE,"9-Jun-01_EARLY_1_2"
897,"9-Jun-01_EARLY_1",2001-06-09,160,"Semipalmated Sandpiper","SESA","shorebird",2,10:59:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","shorebird","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,819,TRUE,"9-Jun-01_EARLY_1_2"
898,"9-Jun-01_EARLY_1",2001-06-09,160,"Lapland Longspur","LALO","passerine",1,11:00:00,66,2,132,23.15,"","displaying","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,422,TRUE,"9-Jun-01_EARLY_1_2"
899,"9-Jun-01_EARLY_1",2001-06-09,160,"shorebird sp.","SHORE","shorebird",1,11:01:00,66,2,132,23.15,"","","","Frank Elanik, Ricky Joe","shorebird","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,36,TRUE,"9-Jun-01_EARLY_1_2"
900,"9-Jun-01_EARLY_1",2001-06-09,160,"Common Redpoll","CORE","passerine",1,11:05:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,194,TRUE,"9-Jun-01_EARLY_1_2"
901,"9-Jun-01_EARLY_1",2001-06-09,160,"Northern Pintail","NOPI","waterbird",1,11:05:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","duck","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,605,TRUE,"9-Jun-01_EARLY_1_2"
902,"9-Jun-01_EARLY_1",2001-06-09,160,"Canada Goose","CAGO","waterbird",2,11:06:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","duck","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,89,TRUE,"9-Jun-01_EARLY_1_2"
903,"9-Jun-01_EARLY_1",2001-06-09,160,"Common Redpoll","CORE","passerine",2,11:06:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,195,TRUE,"9-Jun-01_EARLY_1_2"
904,"9-Jun-01_EARLY_1",2001-06-09,160,"Mallard","MALL","waterbird",2,11:06:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","duck","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,581,TRUE,"9-Jun-01_EARLY_1_2"
905,"9-Jun-01_EARLY_1",2001-06-09,160,"Short-eared Owl","SEOW","birdofprey",1,11:09:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","owl","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,739,TRUE,"9-Jun-01_EARLY_1_2"
906,"9-Jun-01_EARLY_1",2001-06-09,160,"bird spp.","BIRD","na",5,11:10:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","other","9-Jun-01","EARLY",2001,6,9,1,2,10:26:00,11:32:00,1004,TRUE,"9-Jun-01_EARLY_1_2"
907,"9-Jun-01_EARLY_1",2001-06-09,160,"Lapland Longspur","LALO","passerine",1,11:12:00,66,2,132,23.15,"","displaying","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,3,10:26:00,11:32:00,484,TRUE,"9-Jun-01_EARLY_1_3"
908,"9-Jun-01_EARLY_1",2001-06-09,160,"Lapland Longspur","LALO","passerine",1,11:16:00,66,2,132,23.15,"","displaying","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,3,10:26:00,11:32:00,485,TRUE,"9-Jun-01_EARLY_1_3"
909,"9-Jun-01_EARLY_1",2001-06-09,160,"Snow Bunting","SNBU","passerine",2,11:23:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,3,10:26:00,11:32:00,899,TRUE,"9-Jun-01_EARLY_1_3"
910,"9-Jun-01_EARLY_1",2001-06-09,160,"Red-throated Loon","RTLO","waterbird",1,11:24:00,66,2,132,23.15,"","flying","","Frank Elanik, Ricky Joe","duck","9-Jun-01","EARLY",2001,6,9,1,3,10:26:00,11:32:00,692,TRUE,"9-Jun-01_EARLY_1_3"
911,"9-Jun-01_EARLY_1",2001-06-09,160,"Lapland Longspur","LALO","passerine",2,11:30:00,66,2,132,23.15,"","feeding","","Frank Elanik, Ricky Joe","passerine","9-Jun-01","EARLY",2001,6,9,1,3,10:26:00,11:32:00,486,TRUE,"9-Jun-01_EARLY_1_3"
912,"9-Jun-01_EARLY_1",2001-06-09,160,"Semipalmated Sandpiper","SESA","shorebird",2,11:32:00,66,2,132,23.15,"","displaying","","Frank Elanik, Ricky Joe","shorebird","9-Jun-01","EARLY",2001,6,9,1,3,10:26:00,11:32:00,835,TRUE,"9-Jun-01_EARLY_1_3"
913,"29-Jun-01_LATE_2",2001-06-29,180,"Black Guillemot","BLGU","waterbird",25,10:53:00,64,2,128,23.35,"","","cove  ","Frank Elanik, Ricky Joe","other","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,44,TRUE,"29-Jun-01_LATE_2_1"
914,"29-Jun-01_LATE_2",2001-06-29,180,"Northern Pintail","NOPI","waterbird",9,10:54:00,64,2,128,23.35,"","flying","","Frank Elanik, Ricky Joe","duck","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,592,TRUE,"29-Jun-01_LATE_2_1"
915,"29-Jun-01_LATE_2",2001-06-29,180,"Tundra Swan","TUSW","waterbird",1,10:54:00,64,2,128,23.35,"","","first pond","Frank Elanik, Ricky Joe","duck","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,952,TRUE,"29-Jun-01_LATE_2_1"
916,"29-Jun-01_LATE_2",2001-06-29,180,"Glaucous Gull","GLGU","waterbird",2,10:57:00,64,2,128,23.35,"","nest area (pond)","","Frank Elanik, Ricky Joe","gull","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,214,TRUE,"29-Jun-01_LATE_2_1"
917,"29-Jun-01_LATE_2",2001-06-29,180,"Common Eider","COEI","waterbird",5,11:01:00,64,2,128,23.35,"","resting","4 male, 1 female in cove","Frank Elanik, Ricky Joe","duck","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,103,TRUE,"29-Jun-01_LATE_2_1"
918,"29-Jun-01_LATE_2",2001-06-29,180,"Mew Gull","MEGU","waterbird",1,11:03:00,64,2,128,23.35,"","","attacked a bird","Frank Elanik, Ricky Joe","gull","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,582,TRUE,"29-Jun-01_LATE_2_1"
919,"29-Jun-01_LATE_2",2001-06-29,180,"Common Redpoll","CORE","passerine",2,11:11:00,64,2,128,23.35,"nesting behaviour (feather in beak)","","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,189,TRUE,"29-Jun-01_LATE_2_1"
920,"29-Jun-01_LATE_2",2001-06-29,180,"Canada Goose","CAGO","waterbird",4,11:12:00,64,2,128,23.35,"","in flight westward","","Frank Elanik, Ricky Joe","duck","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,86,TRUE,"29-Jun-01_LATE_2_1"
921,"29-Jun-01_LATE_2",2001-06-29,180,"Long-tailed Jaeger","LTJA","birdofprey",1,11:13:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","gull","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,546,TRUE,"29-Jun-01_LATE_2_1"
922,"29-Jun-01_LATE_2",2001-06-29,180,"Common Redpoll","CORE","passerine",2,11:14:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,190,TRUE,"29-Jun-01_LATE_2_1"
923,"29-Jun-01_LATE_2",2001-06-29,180,"Common Redpoll","CORE","passerine",1,11:14:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,191,TRUE,"29-Jun-01_LATE_2_1"
924,"29-Jun-01_LATE_2",2001-06-29,180,"Surf Scoter","SUSC","waterbird",7,11:14:00,64,2,128,23.35,"","","cove","Frank Elanik, Ricky Joe","duck","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,938,TRUE,"29-Jun-01_LATE_2_1"
925,"29-Jun-01_LATE_2",2001-06-29,180,"Lapland Longspur","LALO","passerine",1,11:16:00,64,2,128,23.35,"","male","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,354,TRUE,"29-Jun-01_LATE_2_1"
926,"29-Jun-01_LATE_2",2001-06-29,180,"Savannah Sparrow","SAVS","passerine",1,11:19:00,64,2,128,23.35,"","","old ice house","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,712,TRUE,"29-Jun-01_LATE_2_1"
927,"29-Jun-01_LATE_2",2001-06-29,180,"Savannah Sparrow","SAVS","passerine",1,11:20:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,713,TRUE,"29-Jun-01_LATE_2_1"
928,"29-Jun-01_LATE_2",2001-06-29,180,"Lapland Longspur","LALO","passerine",1,11:24:00,64,2,128,23.35,"","male","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,1,10:53:00,11:57:00,357,TRUE,"29-Jun-01_LATE_2_1"
929,"29-Jun-01_LATE_2",2001-06-29,180,"Snowy Owl","SNOW","birdofprey",1,11:26:00,64,2,128,23.35,"","","RCMP grave area","Frank Elanik, Ricky Joe","owl","29-Jun-01","LATE",2001,6,29,2,2,10:53:00,11:57:00,929,TRUE,"29-Jun-01_LATE_2_2"
930,"29-Jun-01_LATE_2",2001-06-29,180,"Common Redpoll","CORE","passerine",6,11:31:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,2,10:53:00,11:57:00,196,TRUE,"29-Jun-01_LATE_2_2"
931,"29-Jun-01_LATE_2",2001-06-29,180,"Lapland Longspur","LALO","passerine",2,11:34:00,64,2,128,23.35,"","male","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,2,10:53:00,11:57:00,425,TRUE,"29-Jun-01_LATE_2_2"
932,"29-Jun-01_LATE_2",2001-06-29,180,"Semipalmated Sandpiper","SESA","shorebird",1,11:35:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","shorebird","29-Jun-01","LATE",2001,6,29,2,2,10:53:00,11:57:00,821,TRUE,"29-Jun-01_LATE_2_2"
933,"29-Jun-01_LATE_2",2001-06-29,180,"Tundra Swan","TUSW","waterbird",2,11:36:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","duck","29-Jun-01","LATE",2001,6,29,2,2,10:53:00,11:57:00,956,TRUE,"29-Jun-01_LATE_2_2"
934,"29-Jun-01_LATE_2",2001-06-29,180,"Lapland Longspur","LALO","passerine",1,11:37:00,64,2,128,23.35,"","male","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,2,10:53:00,11:57:00,426,TRUE,"29-Jun-01_LATE_2_2"
935,"29-Jun-01_LATE_2",2001-06-29,180,"Semipalmated Plover","SEPL","shorebird",3,11:40:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","shorebird","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,766,TRUE,"29-Jun-01_LATE_2_3"
936,"29-Jun-01_LATE_2",2001-06-29,180,"Semipalmated Sandpiper","SESA","shorebird",1,11:43:00,64,2,128,23.35,"","","on route","Frank Elanik, Ricky Joe","shorebird","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,836,TRUE,"29-Jun-01_LATE_2_3"
937,"29-Jun-01_LATE_2",2001-06-29,180,"Surf Scoter","SUSC","waterbird",4,11:43:00,64,2,128,23.35,"","","Thetis Bay","Frank Elanik, Ricky Joe","duck","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,944,TRUE,"29-Jun-01_LATE_2_3"
938,"29-Jun-01_LATE_2",2001-06-29,180,"Common Eider","COEI","waterbird",3,11:45:00,64,2,128,23.35,"","","ice/bay/2 male, 1 female","Frank Elanik, Ricky Joe","duck","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,141,TRUE,"29-Jun-01_LATE_2_3"
939,"29-Jun-01_LATE_2",2001-06-29,180,"Lapland Longspur","LALO","passerine",2,11:46:00,64,2,128,23.35,"","displaying","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,488,TRUE,"29-Jun-01_LATE_2_3"
940,"29-Jun-01_LATE_2",2001-06-29,180,"Lapland Longspur","LALO","passerine",1,11:49:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,489,TRUE,"29-Jun-01_LATE_2_3"
941,"29-Jun-01_LATE_2",2001-06-29,180,"Glaucous Gull","GLGU","waterbird",5,11:51:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","gull","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,236,TRUE,"29-Jun-01_LATE_2_3"
942,"29-Jun-01_LATE_2",2001-06-29,180,"Common Redpoll","CORE","passerine",1,11:53:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,202,TRUE,"29-Jun-01_LATE_2_3"
943,"29-Jun-01_LATE_2",2001-06-29,180,"White-winged Scoter","WWSC","waterbird",10,11:53:00,64,2,128,23.35,"","","","Frank Elanik, Ricky Joe","duck","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,977,TRUE,"29-Jun-01_LATE_2_3"
944,"29-Jun-01_LATE_2",2001-06-29,180,"bird spp.","BIRD","na",1,11:56:00,64,2,128,23.35,"","in flight eastward","","Frank Elanik, Ricky Joe","other","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,981,TRUE,"29-Jun-01_LATE_2_3"
945,"29-Jun-01_LATE_2",2001-06-29,180,"Snow Bunting","SNBU","passerine",2,11:57:00,64,2,128,23.35,"","male","","Frank Elanik, Ricky Joe","passerine","29-Jun-01","LATE",2001,6,29,2,3,10:53:00,11:57:00,900,TRUE,"29-Jun-01_LATE_2_3"
946,"9-Jun-02_EARLY_1",2002-06-09,160,"Northern Shoveler","NSHO","waterbird",6,10:09:00,51,2,102,24.65,"","flying","3 M 3 F, in flight","Ricky Joe, Andy Tardif","duck","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,621,TRUE,"9-Jun-02_EARLY_1_1"
947,"9-Jun-02_EARLY_1",2002-06-09,160,"Common Eider","COEI","waterbird",13,10:09:00,51,2,102,24.65,"","flying","7M 6F in flight","Ricky Joe, Andy Tardif","duck","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,101,TRUE,"9-Jun-02_EARLY_1_1"
948,"9-Jun-02_EARLY_1",2002-06-09,160,"Common Eider","COEI","waterbird",4,10:09:00,51,2,102,24.65,"","resting","2M 2F in cove","Ricky Joe, Andy Tardif","duck","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,102,TRUE,"9-Jun-02_EARLY_1_1"
949,"9-Jun-02_EARLY_1",2002-06-09,160,"Green-winged Teal","GWTE","waterbird",1,10:09:00,51,2,102,24.65,"","flying","female in flight","Ricky Joe, Andy Tardif","duck","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,271,TRUE,"9-Jun-02_EARLY_1_1"
950,"9-Jun-02_EARLY_1",2002-06-09,160,"Wilson's Snipe","WISN","shorebird",1,10:13:00,51,2,102,24.65,"","flying","","Ricky Joe, Andy Tardif","shorebird","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,205,TRUE,"9-Jun-02_EARLY_1_1"
951,"9-Jun-02_EARLY_1",2002-06-09,160,"Glaucous Gull","GLGU","waterbird",1,10:14:00,51,2,102,24.65,"","flying","","Ricky Joe, Andy Tardif","gull","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,210,TRUE,"9-Jun-02_EARLY_1_1"
952,"9-Jun-02_EARLY_1",2002-06-09,160,"Northern Pintail","NOPI","waterbird",1,10:14:00,51,2,102,24.65,"","flying","1M in flight","Ricky Joe, Andy Tardif","duck","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,588,TRUE,"9-Jun-02_EARLY_1_1"
953,"9-Jun-02_EARLY_1",2002-06-09,160,"Snow Bunting","SNBU","passerine",1,10:14:00,51,2,102,24.65,"","flying","","Ricky Joe, Andy Tardif","passerine","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,872,TRUE,"9-Jun-02_EARLY_1_1"
954,"9-Jun-02_EARLY_1",2002-06-09,160,"Northern Pintail","NOPI","waterbird",5,10:15:00,51,2,102,24.65,"","","3M 2F in slough","Ricky Joe, Andy Tardif","duck","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,589,TRUE,"9-Jun-02_EARLY_1_1"
955,"9-Jun-02_EARLY_1",2002-06-09,160,"American Wigeon","AMWI","waterbird",4,10:16:00,51,2,102,24.65,"","resting","4M in slough","Ricky Joe, Andy Tardif","duck","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,12,TRUE,"9-Jun-02_EARLY_1_1"
956,"9-Jun-02_EARLY_1",2002-06-09,160,"Northern Shoveler","NSHO","waterbird",2,10:17:00,51,2,102,24.65,"","","1M 1F in slough","Ricky Joe, Andy Tardif","duck","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,622,TRUE,"9-Jun-02_EARLY_1_1"
957,"9-Jun-02_EARLY_1",2002-06-09,160,"Osprey","OSPR","birdofprey",1,10:17:00,51,2,102,24.65,"","flying","","Ricky Joe, Andy Tardif","hawk","9-Jun-02","EARLY",2002,6,9,1,1,10:09:00,11:00:00,635,TRUE,"9-Jun-02_EARLY_1_1"
